,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
3427,6,2,0,1,8,2,1,4,0,1,0,0,7,0,0
3428,3,2,2,1,8,2,10,3,0,0,0,0,6,0,0
3429,2,2,2,5,9,0,10,0,0,0,0,0,6,0,0
3430,2,2,0,9,10,1,8,1,0,0,0,0,6,0,0
3431,3,4,1,1,8,0,3,4,1,1,0,0,5,0,0
3432,2,2,1,5,9,2,5,3,0,0,0,0,6,0,0
3433,5,2,2,0,12,0,1,0,0,0,0,0,8,0,1
3434,10,2,1,6,11,1,1,1,0,0,0,0,6,0,0
3435,1,2,2,5,9,0,4,3,0,0,0,0,3,0,0
3436,1,2,2,1,8,0,10,5,0,0,0,0,6,0,0
3437,9,2,2,7,3,1,11,1,0,0,0,0,6,1,0
3438,5,2,2,0,12,0,1,3,0,0,0,0,6,0,0
3439,8,5,2,5,9,1,1,1,0,0,15,0,9,0,1
3440,9,2,0,1,8,1,10,1,0,0,0,0,7,0,1
3441,7,2,3,1,8,2,4,5,1,1,0,0,4,0,0
3442,2,2,2,1,8,0,5,4,1,1,0,0,9,0,0
3443,6,5,1,3,13,0,1,0,0,0,0,5,7,0,1
3444,0,2,2,1,8,0,8,3,0,0,0,0,6,4,0
3445,0,2,1,1,8,0,2,3,1,0,0,0,3,0,0
3446,5,3,1,1,8,1,0,1,0,0,0,0,7,0,1
3447,9,2,0,1,8,6,3,0,0,1,0,0,2,0,0
3448,3,4,1,5,9,0,0,4,1,1,0,0,2,0,0
3449,0,3,0,1,8,0,4,0,3,1,0,0,3,0,0
3450,8,4,1,1,8,2,0,4,0,0,0,0,6,0,0
3451,8,2,2,1,8,1,8,1,0,0,0,0,6,0,0
3452,5,3,0,1,8,2,10,4,0,0,0,0,6,0,0
3453,6,2,3,0,12,1,10,1,0,0,0,0,6,0,0
3454,15,2,1,4,4,0,0,0,0,1,0,0,6,0,0
3455,7,2,2,0,12,1,1,1,0,0,0,0,7,0,1
3456,4,2,1,5,9,2,3,3,0,1,0,0,6,0,0
3457,3,2,2,2,6,0,2,3,0,0,0,0,3,0,0
3458,1,2,1,0,12,0,1,3,0,1,0,0,5,0,0
3459,3,2,0,3,13,1,3,1,0,0,0,0,7,0,0
3460,8,2,2,3,13,1,1,1,1,0,0,0,6,2,0
3461,9,2,0,9,10,1,10,1,0,0,0,0,7,0,1
3462,7,2,1,1,8,1,10,1,0,0,0,6,6,0,1
3463,4,2,1,1,8,4,0,0,0,1,0,0,3,0,0
3464,6,2,1,12,5,1,2,1,1,0,0,0,7,0,0
3465,4,1,1,0,12,1,5,1,0,0,0,0,7,0,1
3466,3,2,1,5,9,1,0,1,0,0,0,0,6,0,1
3467,6,2,0,1,8,1,10,1,0,0,0,0,2,0,0
3468,7,2,0,2,6,1,5,1,0,0,0,0,6,0,0
3469,6,2,2,1,8,1,0,2,0,1,1,0,6,0,1
3470,8,1,0,1,8,1,7,1,2,0,0,0,6,0,0
3471,4,0,1,1,8,1,11,5,0,1,0,0,6,0,0
3472,5,2,0,1,8,1,5,1,0,0,0,0,7,0,0
3473,3,2,1,0,12,1,3,1,0,0,0,0,6,0,1
3474,4,2,0,5,9,1,5,1,0,0,0,0,6,0,0
3475,5,2,2,5,9,1,8,1,0,0,1,0,6,0,1
3476,4,2,3,6,11,0,3,0,0,1,0,0,6,0,0
3477,7,1,3,1,8,1,5,1,0,0,0,0,5,0,0
3478,5,2,2,0,12,1,1,1,0,0,0,0,7,0,1
3479,3,2,2,0,12,0,3,0,0,0,0,5,5,0,0
3480,5,2,2,1,8,0,3,0,0,0,0,0,6,0,0
3481,0,2,0,5,9,0,5,3,0,0,0,0,3,0,0
3482,4,3,1,1,8,1,0,1,0,0,0,0,6,0,1
3483,0,2,1,1,8,0,5,3,0,0,0,0,5,0,0
3484,1,2,2,0,12,0,4,0,0,1,0,0,5,0,0
3485,1,2,0,0,12,0,5,0,0,0,0,0,7,0,0
3486,5,2,3,5,9,2,6,4,0,0,0,0,6,0,1
3487,5,2,1,1,8,1,4,1,0,0,0,0,6,0,0
3488,1,2,2,0,12,1,3,2,0,1,0,0,5,0,0
3489,3,0,2,0,12,1,3,2,0,1,0,0,7,0,1
3490,0,2,0,2,6,0,4,3,0,0,0,0,2,0,0
3491,6,2,1,8,15,1,3,1,0,0,0,0,7,0,1
3492,3,2,4,1,8,1,10,1,1,0,0,0,6,0,0
3493,1,2,4,1,8,0,6,0,0,0,0,0,6,0,0
3494,5,2,3,1,8,4,0,0,1,0,0,0,6,0,0
3495,2,2,1,7,3,0,8,0,0,0,0,0,7,0,0
3496,8,2,1,1,8,2,10,0,0,0,0,0,7,0,0
3497,0,2,0,2,6,0,4,3,3,1,0,0,3,0,0
3498,8,0,0,5,9,2,0,0,0,1,0,8,6,0,0
3499,1,2,1,1,8,0,2,0,0,0,0,0,6,0,0
3500,6,5,0,5,9,1,1,1,0,0,2,0,7,0,1
3501,3,2,3,1,8,0,4,4,0,1,0,0,6,4,0
3502,1,2,1,0,12,0,3,0,0,0,0,0,6,32,0
3503,1,4,0,1,8,0,0,0,0,1,0,0,6,0,0
3504,7,4,0,5,9,1,0,2,0,1,0,0,6,0,0
3505,10,1,0,1,8,1,7,1,0,0,1,0,7,0,1
3506,7,2,0,5,9,1,1,1,0,0,0,0,8,0,0
3507,7,2,2,1,8,1,10,1,0,0,0,0,6,0,0
3508,8,2,1,5,9,2,4,4,0,1,0,0,6,23,0
3509,1,2,1,1,8,0,4,3,0,1,0,0,2,0,0
3510,6,2,0,6,11,1,3,1,0,0,0,0,7,0,1
3511,7,2,1,1,8,2,0,4,0,1,0,0,5,0,0
3512,1,2,1,12,5,0,8,0,0,0,0,0,7,0,0
3513,3,5,2,0,12,1,5,1,0,0,1,0,9,0,1
3514,1,2,1,5,9,1,1,1,1,0,0,0,6,0,0
3515,3,2,1,0,12,1,5,1,0,0,0,0,9,0,1
3516,0,2,6,5,9,0,0,3,0,1,0,0,6,0,0
3517,3,2,1,1,8,2,0,4,0,1,0,0,6,0,0
3518,0,2,3,1,8,0,4,3,1,0,0,0,3,0,0
3519,6,2,3,0,12,1,5,1,0,0,0,0,8,0,1
3520,4,1,0,0,12,1,5,1,2,0,0,0,12,36,0
3521,0,2,2,5,9,0,4,3,0,1,0,0,3,0,0
3522,5,2,0,0,12,1,3,1,2,0,0,0,9,26,1
3523,5,2,1,1,8,1,8,1,0,0,0,0,6,0,0
3524,0,4,0,1,8,0,0,3,0,1,0,0,6,0,0
3525,6,2,1,0,12,1,0,1,0,0,0,0,6,0,1
3526,11,2,0,5,9,6,4,0,0,1,0,0,4,0,0
3527,1,2,1,6,11,0,0,5,0,1,0,0,11,0,0
3528,6,1,0,6,11,1,1,1,0,0,0,0,9,0,0
3529,4,3,0,0,12,1,3,1,2,0,0,0,6,0,1
3530,1,2,1,5,9,2,5,0,0,0,0,0,7,0,0
3531,4,5,1,0,12,2,5,0,0,0,0,0,9,0,0
3532,0,2,2,1,8,0,2,3,0,0,0,0,7,0,0
3533,4,2,1,5,9,1,8,1,0,0,0,0,7,0,0
3534,4,2,1,1,8,1,10,1,0,0,0,0,6,0,0
3535,1,2,1,1,8,0,2,3,1,0,0,0,3,0,0
3536,8,2,0,6,11,2,1,4,0,1,0,0,8,0,1
3537,7,2,1,5,9,1,0,1,0,0,0,0,6,0,1
3538,2,2,0,6,11,0,0,0,0,0,0,0,6,0,0
3539,12,5,1,8,15,6,3,0,0,0,4,0,3,0,1
3540,1,2,1,0,12,0,3,4,1,0,0,0,3,0,0
3541,1,2,0,5,9,1,6,1,0,0,0,0,6,0,0
3542,0,2,0,1,8,0,5,3,0,1,0,0,3,0,0
3543,5,2,1,10,14,1,5,2,3,1,2,0,6,27,1
3544,0,2,1,5,9,0,2,3,0,0,0,0,3,0,0
3545,9,2,1,14,7,0,10,4,0,0,0,0,6,0,0
3546,7,2,3,1,8,1,6,1,0,0,0,0,9,0,1
3547,3,2,0,1,8,1,4,2,0,1,0,0,4,0,0
3548,4,4,3,1,8,1,1,1,0,0,0,0,6,0,0
3549,8,2,1,2,6,1,8,1,1,0,0,0,7,0,0
3550,1,2,1,1,8,0,10,0,0,0,0,0,6,0,0
3551,4,1,2,10,14,1,3,1,0,0,0,0,6,1,1
3552,1,2,2,1,8,0,5,3,0,0,0,0,6,0,0
3553,4,4,1,1,8,0,6,0,2,0,0,0,6,0,0
3554,7,2,2,9,10,1,1,1,0,0,1,0,9,0,1
3555,4,1,1,1,8,1,6,1,0,0,0,0,8,0,0
3556,3,2,0,1,8,0,4,0,0,0,0,0,6,0,0
3557,3,2,2,1,8,2,5,0,0,1,0,0,4,0,0
3558,6,5,1,0,12,0,1,0,0,1,0,0,8,8,1
3559,3,2,1,11,2,0,4,4,0,1,0,0,6,4,0
3560,2,2,0,1,8,1,4,1,0,0,0,0,6,0,0
3561,3,2,1,1,8,0,4,3,0,0,0,0,3,0,0
3562,2,4,1,5,9,1,4,1,0,0,0,0,6,0,0
3563,6,2,1,1,8,0,4,4,0,1,0,0,3,0,0
3564,0,2,1,1,8,0,4,0,0,1,0,0,4,0,0
3565,2,1,3,5,9,1,5,1,2,0,0,0,6,36,0
3566,6,2,1,0,12,2,1,0,0,1,0,0,6,0,0
3567,4,2,1,1,8,0,8,0,0,1,0,0,1,0,0
3568,5,5,4,8,15,1,1,1,0,0,15,0,9,0,1
3569,7,2,2,3,13,1,1,1,0,0,0,0,10,0,1
3570,0,2,0,5,9,0,5,3,0,1,0,0,3,0,0
3571,3,2,1,0,12,3,0,0,0,1,0,0,7,0,0
3572,1,2,0,0,12,0,1,3,0,0,0,0,6,0,0
3573,4,2,2,1,8,1,1,1,0,0,0,0,7,0,1
3574,9,2,1,2,6,1,4,2,0,1,0,0,4,0,0
3575,3,3,2,5,9,2,11,3,0,0,0,0,11,0,0
3576,4,3,3,10,14,1,3,1,0,0,0,6,7,0,1
3577,1,3,3,5,9,0,0,0,1,1,0,0,6,0,0
3578,0,2,4,1,8,0,8,0,0,0,0,0,7,0,0
3579,5,4,3,5,9,2,0,0,0,1,0,0,3,4,0
3580,3,1,3,1,8,1,7,1,0,0,0,0,8,0,0
3581,1,2,2,5,9,0,5,3,0,1,0,0,4,0,0
3582,2,2,1,3,13,1,3,2,2,1,0,0,6,37,1
3583,5,3,1,5,9,1,10,1,0,0,0,5,6,0,0
3584,11,0,1,5,9,6,0,0,0,1,0,2,6,0,0
3585,1,2,4,0,12,1,3,1,0,0,0,0,4,0,0
3586,1,2,1,1,8,0,5,3,0,0,0,0,6,0,0
3587,6,2,1,5,9,1,10,1,0,0,0,0,6,0,0
3588,5,2,1,1,8,1,0,1,0,0,0,0,6,0,0
3589,3,2,3,5,9,1,1,1,0,0,2,0,9,0,1
3590,10,2,1,12,5,4,4,0,0,1,0,0,5,0,0
3591,2,2,3,1,8,0,6,0,0,0,0,0,9,0,0
3592,5,2,1,1,8,1,10,1,0,0,0,0,2,0,0
3593,7,4,1,3,13,6,3,4,1,1,0,6,5,0,0
3594,5,3,0,1,8,4,0,4,1,1,0,0,6,0,0
3595,5,2,0,1,8,2,1,4,0,1,0,0,6,0,1
3596,2,3,1,0,12,0,3,0,0,0,0,6,6,0,0
3597,3,2,1,9,10,1,0,1,0,0,2,0,6,25,1
3598,3,2,1,9,10,1,1,2,1,1,0,0,6,0,0
3599,5,4,3,9,10,2,3,4,0,1,0,0,5,0,0
3600,5,2,2,0,12,1,2,1,0,0,0,0,9,0,0
3601,6,2,3,3,13,1,5,1,0,0,0,8,10,0,1
3602,5,2,1,5,9,2,9,4,1,1,0,0,5,0,0
3603,5,2,2,4,4,2,6,0,0,0,0,0,4,0,0
3604,4,1,1,5,9,1,10,1,0,0,0,0,6,0,1
3605,7,2,4,5,9,2,1,0,0,0,0,0,9,0,0
3606,1,4,0,0,12,0,0,0,0,1,0,0,6,0,0
3607,0,2,3,4,4,0,8,3,0,0,0,0,6,0,0
3608,2,0,2,0,12,1,11,1,0,0,0,0,6,0,0
3609,1,1,2,0,12,2,5,0,0,0,0,0,6,0,0
3610,2,2,3,5,9,1,0,5,0,1,0,0,6,0,1
3611,3,2,0,6,11,2,3,0,0,1,0,0,6,0,0
3612,7,2,2,0,12,1,1,1,0,0,0,0,7,23,1
3613,4,2,2,1,8,1,8,1,0,0,0,0,7,0,1
3614,3,2,2,8,15,3,3,0,4,0,0,0,9,7,1
3615,3,2,1,1,8,1,2,1,0,0,0,0,6,0,1
3616,3,2,1,1,8,1,0,2,0,1,0,0,4,0,0
3617,2,2,0,0,12,0,1,0,0,1,0,0,7,0,0
3618,5,4,2,6,11,1,1,1,0,0,0,0,6,0,1
3619,5,2,2,6,11,2,1,4,0,0,0,0,7,0,0
3620,4,2,1,1,8,1,6,1,0,0,0,6,9,0,1
3621,3,2,1,0,12,0,0,0,0,1,0,0,3,0,0
3622,2,2,0,1,8,1,4,3,0,1,0,0,5,0,0
3623,5,5,0,0,12,1,3,1,0,0,0,0,9,0,0
3624,8,2,0,1,8,6,4,4,0,1,0,0,6,0,0
3625,2,1,1,1,8,1,10,1,0,0,0,0,9,38,1
3626,9,4,1,0,12,2,0,0,0,1,0,0,7,0,0
3627,1,4,2,5,9,1,11,1,1,0,0,0,6,0,0
3628,9,0,1,3,13,1,3,2,0,1,0,0,1,0,0
3629,5,2,1,1,8,1,10,1,0,0,0,0,5,0,0
3630,3,2,3,2,6,2,4,0,0,1,0,0,11,0,0
3631,4,2,1,1,8,2,1,0,0,0,0,0,7,0,0
3632,4,2,2,1,8,1,6,1,0,0,0,0,6,0,1
3633,4,2,1,5,9,0,10,0,0,0,0,0,6,0,0
3634,1,2,4,6,11,1,0,2,0,1,0,0,6,0,0
3635,5,2,1,1,8,1,10,1,0,0,0,0,6,0,1
3636,5,4,2,5,9,0,4,4,1,1,0,0,6,0,0
3637,3,1,1,1,8,2,10,0,0,0,0,0,7,0,0
3638,4,2,1,10,14,1,3,1,0,0,0,0,7,0,1
3639,0,2,0,5,9,0,4,3,0,0,0,0,3,0,0
3640,4,2,3,1,8,4,4,4,1,1,0,0,4,0,0
3641,10,2,0,5,9,6,9,4,0,1,0,0,6,0,0
3642,7,2,3,1,8,2,0,0,0,1,0,0,6,0,0
3643,1,2,3,1,8,0,5,3,0,0,0,0,6,21,0
3644,4,0,0,8,15,1,3,1,0,0,0,0,8,0,1
3645,6,2,2,0,12,1,3,1,0,0,0,0,9,0,1
3646,5,2,0,9,10,0,4,0,0,0,0,0,7,0,0
3647,4,2,1,5,9,1,8,1,0,0,0,0,6,0,0
3648,3,2,2,0,12,0,1,3,1,1,0,0,6,0,0
3649,3,2,2,12,5,1,6,1,0,0,0,0,11,0,0
3650,4,2,0,15,1,0,4,4,0,1,0,0,7,22,0
3651,5,2,1,1,8,1,7,1,0,0,0,0,6,4,0
3652,2,2,1,0,12,0,1,0,0,1,1,0,9,0,0
3653,3,2,2,5,9,2,0,4,0,1,0,0,6,0,0
3654,2,0,1,0,12,1,3,1,0,0,0,0,5,0,1
3655,1,2,1,9,10,1,10,1,1,0,0,0,6,0,0
3656,5,1,1,2,6,1,4,1,0,0,0,0,6,0,0
3657,5,4,2,1,8,2,6,3,0,0,0,0,3,0,0
3658,5,2,1,3,13,6,5,3,2,1,0,0,7,0,0
3659,4,1,2,5,9,0,3,3,0,1,0,0,1,0,0
3660,5,3,2,5,9,1,9,1,0,0,0,0,6,0,0
3661,0,2,1,14,7,0,2,3,1,0,0,0,3,0,0
3662,3,0,3,1,8,0,1,0,0,0,0,0,7,0,0
3663,3,2,2,0,12,1,3,1,0,0,0,0,6,10,1
3664,7,0,0,8,15,2,3,0,0,1,2,0,9,0,1
3665,3,2,0,0,12,0,5,0,0,0,15,0,7,0,1
3666,11,2,0,1,8,6,8,0,0,1,0,0,4,0,0
3667,6,2,1,7,3,1,2,1,0,0,0,0,6,0,0
3668,4,2,2,1,8,1,6,1,0,0,0,0,9,0,1
3669,3,2,4,0,12,2,1,0,0,1,0,0,6,0,0
3670,3,2,2,12,5,2,8,0,0,0,0,0,6,0,0
3671,4,2,1,5,9,2,0,4,1,1,0,0,6,0,0
3672,3,2,1,12,5,4,10,4,0,1,0,0,6,0,0
3673,0,2,1,5,9,0,2,4,0,0,0,0,6,0,0
3674,2,2,0,6,11,0,9,0,0,1,0,0,6,0,0
3675,5,4,5,5,9,1,2,1,0,0,0,0,6,0,0
3676,5,1,1,3,13,2,1,0,0,0,0,0,3,0,0
3677,4,1,0,1,8,1,10,1,0,0,0,0,12,0,1
3678,1,2,2,1,8,1,10,1,0,0,0,0,6,0,1
3679,5,3,1,1,8,1,0,2,0,1,0,0,3,0,1
3680,7,2,0,1,8,2,5,4,0,1,0,0,7,0,0
3681,7,1,0,5,9,1,5,1,0,0,0,0,7,0,0
3682,11,2,1,4,4,1,10,1,1,0,0,0,7,0,0
3683,7,2,2,5,9,2,0,0,0,1,0,0,6,0,0
3684,2,3,1,1,8,1,2,1,2,0,0,0,6,0,0
3685,0,2,1,1,8,0,8,3,1,0,0,0,0,0,0
3686,4,1,1,10,14,1,10,1,0,0,0,0,9,0,0
3687,0,2,2,1,8,0,8,5,0,0,0,0,6,0,0
3688,3,1,1,0,12,1,3,1,0,0,0,0,9,0,0
3689,8,2,1,4,4,1,9,2,0,1,0,0,3,0,0
3690,2,4,3,1,8,0,11,0,0,0,0,0,6,0,0
3691,1,2,0,0,12,0,1,0,0,0,0,0,7,0,0
3692,9,1,1,1,8,1,6,1,0,0,0,0,4,0,0
3693,3,1,1,4,4,1,10,1,0,0,0,0,7,0,0
3694,0,2,2,1,8,0,10,3,0,0,0,0,6,4,0
3695,2,2,1,3,13,1,1,1,0,0,0,0,7,0,1
3696,9,2,0,1,8,6,8,0,1,1,0,0,6,0,0
3697,3,2,3,0,12,0,5,5,0,0,0,0,5,0,0
3698,0,4,2,1,8,0,2,3,0,0,0,0,6,0,0
3699,6,1,1,0,12,1,7,1,0,0,0,0,12,0,0
3700,1,2,0,0,12,0,5,0,0,1,0,0,6,0,0
3701,0,2,2,5,9,0,10,3,0,1,0,0,3,0,0
3702,2,2,1,1,8,1,10,1,0,0,0,0,6,0,1
3703,3,2,2,5,9,0,5,0,0,1,0,0,6,0,0
3704,0,2,2,5,9,0,4,3,0,0,0,0,3,0,0
3705,6,2,2,1,8,1,3,2,0,1,0,0,1,0,0
3706,3,1,1,1,8,1,10,1,0,0,0,0,7,0,0
3707,3,2,1,5,9,2,1,0,0,1,0,0,11,0,0
3708,0,2,3,12,5,0,4,4,0,0,0,0,4,22,0
3709,1,2,2,1,8,1,6,1,0,0,0,6,7,0,1
3710,3,2,1,12,5,0,4,4,1,1,0,0,6,2,0
3711,8,2,0,1,8,1,0,2,0,1,0,0,6,0,0
3712,0,2,1,9,10,0,4,3,0,1,0,0,3,0,0
3713,8,0,1,8,15,1,3,1,2,0,0,0,6,3,1
3714,13,4,0,7,3,1,4,1,0,0,0,0,1,8,0
3715,2,2,1,0,12,0,8,0,0,1,0,0,6,0,0
3716,1,2,2,0,12,0,1,4,0,1,0,0,4,0,0
3717,4,2,2,0,12,1,1,1,0,0,0,0,7,0,0
3718,2,2,1,1,8,1,8,1,0,0,0,0,7,0,0
3719,12,4,1,1,8,1,1,1,0,0,0,0,3,0,0
3720,4,2,3,1,8,0,8,0,0,0,0,0,6,0,0
3721,3,2,1,5,9,1,10,1,0,0,0,0,6,0,1
3722,0,2,2,2,6,0,3,0,0,1,0,0,3,0,0
3723,2,2,2,2,6,4,4,4,1,1,0,0,6,0,0
3724,8,1,2,14,7,2,5,0,0,1,0,0,8,0,0
3725,6,2,3,5,9,1,5,1,0,0,0,7,7,0,0
3726,2,2,2,5,9,1,3,2,0,1,0,0,6,0,1
3727,1,2,2,0,12,0,2,3,0,0,0,0,3,0,0
3728,2,2,1,5,9,0,0,0,0,1,0,0,6,0,0
3729,8,2,2,0,12,1,5,1,0,0,0,0,5,0,1
3730,5,2,4,3,13,1,1,1,0,0,0,0,7,0,1
3731,7,2,2,1,8,1,8,1,0,0,0,0,9,0,0
3732,3,1,1,1,8,3,4,4,0,1,0,0,7,0,0
3733,2,2,0,0,12,1,1,1,0,0,0,0,8,0,0
3734,5,2,2,5,9,1,10,1,0,0,0,0,6,0,0
3735,4,2,1,1,8,1,6,1,0,0,0,0,7,0,0
3736,4,5,0,1,8,1,7,1,0,0,0,0,12,0,0
3737,2,2,0,9,10,1,8,1,0,0,0,0,6,0,0
3738,7,2,1,0,12,1,1,1,0,0,0,0,6,0,1
3739,4,1,1,2,6,0,6,0,1,0,0,0,6,0,0
3740,0,2,2,1,8,0,5,3,1,1,0,0,3,0,0
3741,5,2,2,0,12,4,0,4,0,1,0,0,5,0,0
3742,3,0,3,1,8,1,8,1,0,0,0,0,10,0,0
3743,5,2,1,1,8,1,4,1,0,0,0,6,12,0,1
3744,4,0,0,1,8,4,4,4,0,1,0,0,6,0,0
3745,7,2,1,0,12,1,1,1,0,0,1,0,6,0,1
3746,0,2,1,1,8,0,5,5,3,1,0,0,12,0,0
3747,2,0,3,5,9,1,0,1,0,0,0,0,6,0,1
3748,5,4,0,3,13,2,3,4,0,1,0,0,9,0,0
3749,13,2,2,8,15,6,1,4,0,0,0,0,6,0,0
3750,0,2,1,1,8,0,8,3,0,0,0,0,6,0,0
3751,5,3,2,5,9,1,6,2,0,1,1,0,6,0,1
3752,8,2,1,0,12,1,1,1,0,0,0,6,6,0,1
3753,1,2,2,5,9,2,0,4,0,1,0,0,6,0,0
3754,2,2,1,5,9,1,4,1,0,0,0,0,6,0,0
3755,0,2,3,1,8,0,10,0,0,1,0,0,6,0,0
3756,5,2,1,1,8,2,5,4,0,1,0,0,6,0,0
3757,6,3,4,3,13,1,3,1,0,0,0,0,6,0,1
3758,2,2,0,1,8,1,8,1,0,0,0,0,6,0,0
3759,5,2,1,5,9,2,10,4,1,1,0,0,4,0,0
3760,0,2,3,1,8,0,4,3,1,1,0,0,6,0,0
3761,2,1,1,1,8,0,1,3,0,0,0,0,6,0,0
3762,3,2,3,0,12,0,9,0,0,1,1,0,6,0,1
3763,4,2,0,1,8,1,2,1,0,0,0,0,7,0,1
3764,4,2,1,6,11,1,10,1,0,0,1,0,9,9,1
3765,0,2,0,5,9,1,5,1,1,0,0,0,5,0,0
3766,3,2,1,5,9,1,10,1,0,0,0,0,7,0,0
3767,6,2,1,1,8,1,10,1,0,0,0,0,6,0,0
3768,3,2,2,5,9,1,9,1,0,0,0,0,6,0,1
3769,6,4,1,10,14,1,3,1,0,0,0,0,5,0,0
3770,1,2,1,1,8,1,8,2,1,1,0,0,6,0,0
3771,3,2,0,5,9,2,0,3,0,0,0,0,6,0,0
3772,5,2,2,6,11,1,1,1,0,0,0,7,7,0,0
3773,9,1,0,1,8,1,7,1,3,0,0,0,7,0,0
3774,4,2,0,6,11,1,3,2,0,1,0,0,4,0,1
3775,7,5,2,0,12,1,1,1,0,0,0,0,3,0,0
3776,0,2,3,12,5,0,10,3,0,0,0,0,6,0,0
3777,0,2,1,1,8,1,0,1,0,0,0,0,6,0,0
3778,4,2,1,0,12,2,1,4,0,1,0,0,6,0,0
3779,3,2,1,1,8,1,10,1,0,0,0,0,6,0,1
3780,3,2,0,3,13,0,3,0,0,1,2,0,7,0,1
3781,3,2,1,1,8,0,5,3,0,1,0,0,5,0,0
3782,1,2,1,6,11,2,4,0,0,1,0,0,3,0,0
3783,4,2,1,5,9,0,6,0,0,0,0,0,6,0,0
3784,5,0,1,1,8,2,1,4,0,1,0,0,6,0,0
3785,3,1,0,1,8,2,10,0,0,0,1,0,7,0,1
3786,9,6,1,5,9,1,0,2,0,1,0,0,2,0,0
3787,3,2,1,6,11,1,4,2,1,1,0,0,5,0,0
3788,2,2,1,6,11,0,9,3,0,1,0,0,2,0,0
3789,4,2,0,0,12,0,1,0,0,0,0,0,7,0,0
3790,3,2,2,1,8,1,10,1,0,0,0,0,7,0,1
3791,3,2,3,5,9,0,0,3,0,0,0,0,6,0,0
3792,1,2,0,6,11,2,9,3,0,1,0,5,3,0,0
3793,7,2,2,1,8,1,4,1,1,0,0,0,6,0,0
3794,0,2,1,1,8,1,5,1,4,0,0,0,5,0,0
3795,10,6,1,1,8,1,6,1,0,0,0,0,3,0,0
3796,0,2,2,1,8,0,2,3,0,0,0,0,6,0,0
3797,3,2,1,5,9,1,8,1,0,0,0,0,6,0,0
3798,6,1,2,1,8,1,1,2,0,1,0,0,7,0,0
3799,3,2,2,0,12,1,5,1,0,0,0,7,6,0,1
3800,7,2,0,5,9,0,0,5,0,1,0,0,6,0,0
3801,0,2,2,2,6,0,5,3,0,0,0,0,2,0,0
3802,0,2,1,2,6,0,4,3,0,1,0,0,4,0,0
3803,2,4,2,0,12,0,3,3,0,1,0,0,6,0,0
3804,1,2,3,1,8,2,0,0,0,1,0,0,6,0,0
3805,4,2,0,0,12,2,1,4,0,1,0,0,7,0,0
3806,4,2,1,0,12,2,0,0,0,0,0,0,8,0,1
3807,2,5,1,1,8,0,1,0,1,1,0,0,2,0,0
3808,4,2,4,15,1,1,8,1,0,0,0,0,6,4,0
3809,2,2,2,0,12,0,8,0,0,0,0,0,6,0,0
3810,5,2,2,0,12,1,1,1,0,0,0,5,9,0,0
3811,1,4,3,0,12,2,3,4,0,1,0,0,6,0,0
3812,0,2,1,1,8,0,10,0,0,0,0,0,6,0,0
3813,0,2,1,1,8,0,5,3,0,1,0,0,3,0,0
3814,5,2,0,1,8,0,8,0,0,0,0,0,7,0,0
3815,7,2,0,5,9,0,1,0,1,1,0,0,6,0,0
3816,3,2,1,14,7,0,4,0,0,0,0,0,3,0,0
3817,1,2,1,1,8,0,6,3,0,0,0,0,7,0,0
3818,1,2,1,5,9,0,5,0,0,1,0,0,5,0,0
3819,0,2,2,5,9,0,5,3,0,1,0,0,1,0,0
3820,1,0,1,5,9,0,4,3,0,0,0,0,1,0,0
3821,0,2,0,1,8,0,0,3,0,1,0,0,6,0,0
3822,2,2,1,2,6,4,4,0,0,0,0,0,6,0,0
3823,9,4,1,3,13,1,3,1,0,0,1,0,6,0,1
3824,4,2,2,1,8,1,2,1,0,0,0,0,11,0,0
3825,4,5,0,0,12,2,5,0,0,1,0,0,9,0,0
3826,5,1,2,1,8,1,10,1,0,0,0,0,9,0,0
3827,5,2,1,1,8,1,2,1,0,0,0,0,6,0,1
3828,3,1,3,0,12,1,5,1,0,0,0,0,7,0,1
3829,2,2,2,5,9,1,5,1,0,0,0,0,6,0,1
3830,2,2,5,5,9,2,5,4,0,1,0,0,6,30,0
3831,5,2,0,5,9,1,3,1,0,0,0,0,6,0,1
3832,2,2,1,7,3,2,10,4,0,1,0,0,8,0,0
3833,12,2,2,1,8,1,2,1,0,0,0,0,1,0,0
3834,3,2,1,0,12,1,3,1,0,0,0,0,6,0,0
3835,10,2,2,1,8,1,4,1,0,0,0,0,1,0,0
3836,1,2,0,1,8,0,7,0,0,0,0,0,3,0,0
3837,1,2,0,0,12,0,5,0,0,1,0,0,3,0,0
3838,8,2,1,3,13,1,3,1,0,0,0,0,6,0,1
3839,7,2,1,12,5,1,10,1,0,0,0,0,6,0,1
3840,3,2,2,1,8,1,8,1,0,0,0,0,8,0,0
3841,0,2,2,1,8,0,4,5,0,1,0,0,5,0,0
3842,8,2,0,1,8,1,6,1,0,0,0,0,7,0,1
3843,3,2,0,10,14,0,3,0,0,0,0,0,7,0,0
3844,8,2,1,1,8,2,10,4,1,0,0,0,7,0,1
3845,3,2,3,1,8,1,5,1,0,0,0,0,8,0,0
3846,3,2,3,5,9,2,10,3,0,0,0,0,6,0,0
3847,3,2,1,0,12,0,3,0,0,0,0,0,6,0,0
3848,8,2,0,2,6,0,8,0,1,1,0,0,6,0,0
3849,3,4,4,1,8,1,4,1,0,0,0,0,6,0,0
